cha_id,cha_lib,cha_long,mf1_hd,mf1_debit,mf1_taux,mf1_vit,tc1_temps,couleur_tp,etat_trafic,geo_shape,geo_point_2d
100046,Gautier P2,215,2021-10-13T17:54:00+00:00,900,15.4,18,44,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.61338403033973, 47.22396074709225], [-1.61472706615577, 47.22437075437873], [-1.615980392451162, 47.2246607746969], [-1.615980392451162, 47.2246607746969]]}","47.2243330968, -1.61467622534"
5181,Ste Luce P10,280,2021-10-13T17:54:00+00:00,300,4.5,19,54,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.501110573604656, 47.24613603225273], [-1.502646865871407, 47.245015905071725], [-1.503575229331174, 47.24425031999159]]}","47.245210525, -1.50235636039"
5141,Babin Chevaye I2,201,2021-10-13T17:54:00+00:00,60,1.2,21,34,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.549780456798674, 47.20562168116121], [-1.547145744606067, 47.205869432699714]]}","47.2057455569, -1.5484631007"
100047,Gautier I5,216,2021-10-13T17:54:00+00:00,780,3.9,21,37,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.616321061470595, 47.2242810533518], [-1.615049897958244, 47.223983631654434], [-1.613678163302134, 47.22356304842833]]}","47.2239443735, -1.61499358619"
113,Ste Luce I2,304,2021-10-13T17:54:00+00:00,360,4.1,21,52,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.499070728583417, 47.24680649794122], [-1.497723967084894, 47.246936931728946], [-1.496949467504256, 47.246933791969866], [-1.496352341040512, 47.24688966875682], [-1.495075063718023, 47.24682687241248]]}","47.2468857123, -1.49707428533"
5550,Gache I1,253,2021-10-13T17:54:00+00:00,0,0.0,17,55,2,Indéterminé,"{""type"": ""LineString"", ""coordinates"": [[-1.546609575959467, 47.20595044941016], [-1.543298933472904, 47.20629415440189]]}","47.2061223019, -1.54495425472"
100048,Gautier I4,165,2021-10-13T17:54:00+00:00,1020,15.0,19,31,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.613666529502626, 47.22355088662833], [-1.611632430374319, 47.22301599154091]]}","47.2232834391, -1.61264947994"
5113,Ste Luce P11,301,2021-10-13T17:54:00+00:00,300,3.7,20,53,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.498917671079672, 47.246637208927055], [-1.497833743497822, 47.24669286367724], [-1.49705924744241, 47.246689724654544], [-1.496462123611015, 47.24664560200609], [-1.494942663151443, 47.24656505893049]]}","47.246647716, -1.49692995917"
5140,Gache I2,174,2021-10-13T17:54:00+00:00,0,0.0,20,31,2,Indéterminé,"{""type"": ""LineString"", ""coordinates"": [[-1.542930671410548, 47.20633131991403], [-1.540649426848549, 47.20654741292734]]}","47.2064393664, -1.54179004913"
100049,Gautier P3,158,2021-10-13T17:54:00+00:00,720,13.3,17,33,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.611417343137469, 47.22344029594757], [-1.613375575040177, 47.2239547713158]]}","47.2236975336, -1.61239645909"
5370,Pitre Chevallier I3,297,2021-10-13T17:54:00+00:00,300,4.5,19,57,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.547016968949567, 47.2255423810617], [-1.54420666571919, 47.22741288980896]]}","47.2264776354, -1.54561181733"
5203,Martyrs P3,243,2021-10-13T17:54:00+00:00,900,17.0,18,49,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.545350371548815, 47.20311909793129], [-1.546673373096564, 47.20511866770503]]}","47.2041188828, -1.54601187232"
5603,Gautier P5,140,2021-10-13T17:54:00+00:00,720,11.2,19,26,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.608599824076587, 47.22273264527129], [-1.606824093302709, 47.22237549222117]]}","47.2225540687, -1.60771195869"
98,St Joseph I05,459,2021-10-13T17:54:00+00:00,420,2.05,20,82,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.527216337004629, 47.25899402624051], [-1.527588866171538, 47.25846562016533], [-1.528773782017538, 47.256994735424755], [-1.52909621871864, 47.256486575414336], [-1.529237810823943, 47.256139254269584], [-1.529371769180912, 47.25518339558961]]}","47.2571768088, -1.52849494176"
147,Baco P,375,2021-10-13T17:54:00+00:00,300,7.9,14,99,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.549979752527194, 47.21341081853189], [-1.547568486319351, 47.214676716279726], [-1.54606681755452, 47.21547749638499]]}","47.2144411678, -1.54802170317"
100051,Gautier P4,230,2021-10-13T17:54:00+00:00,720,11.2,41,20,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.608598553865464, 47.22273820346274], [-1.611433867500017, 47.223447754074655]]}","47.2230929788, -1.61001621068"
5098,St Joseph P09,468,2021-10-13T17:54:00+00:00,360,2.0,26,66,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.526677199565863, 47.25899970452256], [-1.526832737017883, 47.25844658204582], [-1.528247583766255, 47.256675986638086], [-1.528586484785011, 47.25585049774485], [-1.528662124778795, 47.255073041513434]]}","47.2570893122, -1.52780113716"
5147,Baco I,394,2021-10-13T17:54:00+00:00,180,3.7,17,85,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.549688564139612, 47.21334221653393], [-1.549865516353303, 47.21325576197688], [-1.547413691086663, 47.21452612022481], [-1.545881752860517, 47.2153062488298]]}","47.2142428311, -1.54795540666"
5596,Sorinières P2,181,2021-10-13T17:54:00+00:00,1080,10.15,24,27,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.54129635814525, 47.159185924490245], [-1.541098403552784, 47.157559109880125]]}","47.1583725172, -1.54119738085"
817,St Joseph I10,170,2021-10-13T17:54:00+00:00,180,2.5,15,40,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.533726540801938, 47.2426127311548], [-1.533987353606837, 47.242155116724625], [-1.534247832069725, 47.24179760317675], [-1.534788609906383, 47.24127280257394]]}","47.2419079949, -1.53421315116"
145,Americains P3,216,2021-10-13T17:54:00+00:00,240,2.9,-1,-1,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.573613900324089, 47.23375987787815], [-1.57612717601286, 47.23282844908263]]}","47.2332941635, -1.57487053817"
595,Sorinières I3,212,2021-10-13T17:54:00+00:00,240,3.3,18,42,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.540783395963724, 47.1592259051776], [-1.540965547430009, 47.16113598954955]]}","47.1601809474, -1.5408744717"
7013,Niepce,256,2021-10-13T17:54:00+00:00,540,11.2,15,61,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.512047651812131, 47.27624585381146], [-1.509005655554458, 47.27522362398843]]}","47.2757347389, -1.51052665368"
504,Bele,569,2021-10-13T17:54:00+00:00,240,2.5,40,51,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.512576076861596, 47.266553723868896], [-1.506581693666838, 47.263462042192245]]}","47.265007883, -1.50957888526"
5595,Sorinières P1,218,2021-10-13T17:54:00+00:00,660,4.35,25,31,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.54130480396119, 47.15919688420929], [-1.541467941961839, 47.16116088915683]]}","47.1601788867, -1.54138637296"
2013,Niepce,256,2021-10-13T17:54:00+00:00,240,7.0,14,64,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.512191215130742, 47.276007869968794], [-1.509149229662472, 47.27498564384894]]}","47.2754967569, -1.5106702224"
102,Moulin de la Garde,483,2021-10-13T17:54:00+00:00,360,4.1,37,47,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.506738337303059, 47.26321072824211], [-1.507603099496236, 47.2619146633386], [-1.507810598064532, 47.2615621284802], [-1.50818134674025, 47.26116626995702], [-1.508625379281456, 47.260744113083284], [-1.509249025858563, 47.260315865334064], [-1.509927849648845, 47.259961211621594], [-1.510389864001793, 47.2597691910717]]}","47.2612573013, -1.50835737434"
840,Renardieres P2,403,2021-10-13T17:54:00+00:00,240,3.3,19,75,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.590471078109753, 47.21369316088339], [-1.589513971374337, 47.213630839567465], [-1.588990327839335, 47.21361462681878], [-1.588226424046852, 47.21370875384539], [-1.587581699631904, 47.2138999437759], [-1.586742863319152, 47.21400486773466], [-1.585233848369176, 47.21409854348813]]}","47.2138341959, -1.58785256954"
7154,Borel,367,2021-10-13T17:54:00+00:00,540,3.7,23,57,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.513118818593238, 47.28040349281302], [-1.514331251782597, 47.27719839416233]]}","47.2788009435, -1.51372503519"
5403,Doumergue P2,297,2021-10-13T17:54:00+00:00,0,0.0,24,44,2,Indéterminé,"{""type"": ""LineString"", ""coordinates"": [[-1.545771522195227, 47.207651367549865], [-1.542200892198935, 47.208775640453254]]}","47.208213504, -1.5439862072"
5840,Renardieres I1,395,2021-10-13T17:54:00+00:00,240,2.9,20,72,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.590475765428928, 47.213922084269726], [-1.589518654597072, 47.213859762996975], [-1.588995008822433, 47.213843550270695], [-1.588231101772998, 47.21393767732175], [-1.587586374618972, 47.21412886726507], [-1.58674753472989, 47.21423379125052], [-1.5853607184506, 47.21436252017327]]}","47.2140628279, -1.58791674598"
5753,Basse Chesnaie,368,2021-10-13T17:54:00+00:00,540,5.4,19,68,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.506518973090231, 47.23821811259823], [-1.506318066792337, 47.238985278172855], [-1.506403365391618, 47.239286828713865], [-1.507547548403694, 47.24093574854594], [-1.507661120804276, 47.24133541257902]]}","47.2398060383, -1.50686975047"
2127,Motte rouge I,141,2021-10-13T17:54:00+00:00,300,5.8,19,27,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.552557592880129, 47.22860493948323], [-1.551158328605808, 47.227755443096974]]}","47.2281801913, -1.55185796074"
599,Longchamp P4,256,2021-10-13T17:54:00+00:00,300,5.8,13,72,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.578884215202844, 47.23632478604892], [-1.582091284949132, 47.23557810468453]]}","47.2359514454, -1.58048775008"
277,Haroun Tazieff,398,2021-10-13T17:54:00+00:00,120,1.6,21,69,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.511185926069985, 47.240250992804974], [-1.511071670941096, 47.240094869757215], [-1.509887168659796, 47.2396349808951], [-1.508681235494362, 47.23931922169038], [-1.506813390523779, 47.23835172422067]]}","47.2393270699, -1.50900225756"
390,Courbet I,355,2021-10-13T17:54:00+00:00,480,6.2,21,62,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.5558844859612, 47.230839130937774], [-1.555759406083346, 47.23066071219643], [-1.555299855603445, 47.23036150631369], [-1.555086585256046, 47.2302201164695], [-1.554636632958041, 47.229927807248735], [-1.553772531877411, 47.229377059390785], [-1.552557592880129, 47.22860493948323], [-1.552556231522325, 47.22860704916948]]}","47.2296883935, -1.55425028871"
15,Patouillerie I1,501,2021-10-13T17:54:00+00:00,420,3.3,45,40,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.576692018691128, 47.24719483453883], [-1.577271777464276, 47.24714523226903], [-1.578338792413504, 47.24665188296187], [-1.579351678710152, 47.246143851172015], [-1.580027546820958, 47.24571020344318], [-1.580896582214396, 47.24520394746322], [-1.581798131517513, 47.24445924452968]]}","47.2460369837, -1.57934334871"
6133,Pas Enchantes P4,305,2021-10-13T17:54:00+00:00,120,1.2,21,53,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.512587143395343, 47.20835817089986], [-1.512281709516611, 47.20842718974085], [-1.511757485276702, 47.20865416636887], [-1.511091768954465, 47.20895603157666], [-1.51052999319651, 47.209187351756235], [-1.510019292741217, 47.209349893390744], [-1.508973665832362, 47.209506553949616]]}","47.2090118589, -1.51080312117"
5570,Europe I6,357,2021-10-13T17:54:00+00:00,180,1.6,22,59,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.708278711163314, 47.212984168742864], [-1.708355616121943, 47.213059899874494], [-1.710014580894235, 47.2135888501542], [-1.710630118136944, 47.21377775668794], [-1.711646190693408, 47.214296240402355], [-1.712350006922949, 47.214570787595136]]}","47.2137456989, -1.71032232949"
5275,Thomas,256,2021-10-13T17:54:00+00:00,60,0.8,17,53,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.57585351213134, 47.224179133979945], [-1.57743518201397, 47.22213490729057]]}","47.2231570206, -1.57664434707"
5034,Doulon I6,143,2021-10-13T17:54:00+00:00,360,4.1,19,27,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.517935805400891, 47.22308249571829], [-1.517209795843845, 47.222444322427776], [-1.516815491326785, 47.222037541157775]]}","47.2225703449, -1.51736581317"
571,Europe P2,182,2021-10-13T17:54:00+00:00,60,1.2,19,35,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.712267976143071, 47.21466758081993], [-1.712857452653594, 47.21491208715542], [-1.713267724903751, 47.215070010252035], [-1.714436892885887, 47.21536946861914]]}","47.2150556519, -1.71334013662"
100072,Chauviniére P1,45,2021-10-13T17:54:00+00:00,780,11.2,-1,-1,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.569006115149869, 47.25081448205653], [-1.568195900602557, 47.250459575858336]]}","47.250637029, -1.56860100788"
307,Babin Chevaye P2,267,2021-10-13T17:54:00+00:00,420,5.8,20,49,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.5532534933767, 47.2055550409458], [-1.549754357131783, 47.205887755183646]]}","47.2057213981, -1.55150392525"
5571,Europe I5,182,2021-10-13T17:54:00+00:00,240,2.9,36,18,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.712350006922949, 47.214570787595136], [-1.712939482742609, 47.214815293518654], [-1.713349754493155, 47.2149732163281], [-1.714518920820876, 47.215272673872654]]}","47.2149588579, -1.71342216599"
5604,Gautier P6,302,2021-10-13T17:54:00+00:00,1140,18.7,18,59,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.606823681824441, 47.22236966239449], [-1.605814771871966, 47.22213475348818], [-1.604355155504427, 47.22184561785128], [-1.602992426731229, 47.22162114967654]]}","47.2219688694, -1.60491328731"
213,Gache P1,152,2021-10-13T17:54:00+00:00,240,3.7,18,31,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.540872671407412, 47.20678651856475], [-1.538886010387955, 47.20699369363348]]}","47.2068901061, -1.5398793409"
5587,Rieux I,92,2021-10-13T17:54:00+00:00,420,9.5,14,23,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.542794949031181, 47.21172744379384], [-1.543856824660567, 47.211315054225224]]}","47.211521249, -1.54332588685"
603,Gautier I2,140,2021-10-13T17:54:00+00:00,780,8.3,19,26,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.608796103904003, 47.22237507496224], [-1.607057222798126, 47.22194236648906]]}","47.2221587207, -1.60792666335"
5330,Martyrs P2,53,2021-10-13T17:54:00+00:00,1020,7.85,15,13,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.546856555841048, 47.20543134443165], [-1.547145744606067, 47.205869432699714]]}","47.2056503886, -1.54700115022"
100060,CHA_100060,524,2021-10-13T17:54:00+00:00,420,3.7,22,84,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.605994388111488, 47.214192553696265], [-1.60407160664298, 47.21586345512599], [-1.603693243864723, 47.21640606391267], [-1.603503628506934, 47.21674186450013], [-1.602905105906336, 47.21789743882625], [-1.602715833790859, 47.21828372528607]]}","47.2160847025, -1.60415990573"
604,Gautier I1,304,2021-10-13T17:54:00+00:00,780,8.3,20,55,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.607050056951567, 47.22193770389683], [-1.606034173200089, 47.22169856561262], [-1.60456339827558, 47.221402662453166], [-1.603190906986188, 47.22117227261493]]}","47.2215285027, -1.60512578083"
330,Martyrs I3,78,2021-10-13T17:54:00+00:00,600,4.55,16,18,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.546235676629507, 47.20530471129997], [-1.546637360863633, 47.20595776799645]]}","47.2056312396, -1.54643651875"
100057,CHA_100057,247,2021-10-13T17:54:00+00:00,600,6.2,22,41,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.602709392410964, 47.218285785023326], [-1.602178100591575, 47.22001042796927], [-1.602067843278836, 47.22045399255732]]}","47.2193671923, -1.60237892137"
215,Cote St Sébastien P4,328,2021-10-13T17:54:00+00:00,840,8.3,23,51,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.537547916528561, 47.19938631022294], [-1.538431781936673, 47.199194578742386], [-1.53919741604843, 47.198979989235006], [-1.541495249737586, 47.19818240758591]]}","47.1988338354, -1.53953575852"
317,Maison Rouge P,170,2021-10-13T17:54:00+00:00,60,0.8,17,36,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.549979752527194, 47.21341081853189], [-1.550880494750336, 47.21290680166271], [-1.551855407603097, 47.212590140382126]]}","47.2129543503, -1.55089741531"
100034,Daniel I1,387,2021-10-13T17:54:00+00:00,0,0.0,18,76,2,Indéterminé,"{""type"": ""LineString"", ""coordinates"": [[-1.503638760181207, 47.207349461298875], [-1.505554031858908, 47.206804205745115], [-1.506906222463445, 47.20636110079596], [-1.508244033581204, 47.205888781390286]]}","47.2066519103, -1.50595180172"
5017,Massacre P5,528,2021-10-13T17:54:00+00:00,780,9.5,19,98,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.585253114232751, 47.23731457874678], [-1.586225298655247, 47.23611029986223], [-1.586685264501323, 47.23558592207297], [-1.58710569849268, 47.23518361954897], [-1.58767362113366, 47.234664849608706], [-1.588216521879217, 47.23419749134097], [-1.589190167937847, 47.23340692384546]]}","47.2352690615, -1.58712950088"
100064,Fontenelle,160,2021-10-13T17:54:00+00:00,120,2.5,16,37,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.504515918629359, 47.1839310401937], [-1.504647002201758, 47.18382223402944], [-1.504760610550426, 47.18366270792541], [-1.504892488380797, 47.18345287354796], [-1.504967229124859, 47.18317673027296], [-1.50500731569533, 47.182928989134766], [-1.505075880990436, 47.1825791419317], [-1.505178941621059, 47.18235690280546], [-1.505343883873886, 47.1821629134065], [-1.505887356190443, 47.181972215960116]]}","47.182842372, -1.50510515121"
100035,Daniel P2,366,2021-10-13T17:54:00+00:00,180,2.0,21,64,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.508027212597717, 47.20579623054001], [-1.506698860312681, 47.206239323104015], [-1.505600161216758, 47.20659681078995], [-1.504600857208403, 47.20687737726718], [-1.503610323177487, 47.207152182942814]]}","47.2065011539, -1.50582699354"
100076,VEIL I1,140,2021-10-13T17:54:00+00:00,900,12.5,19,26,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.560251219678864, 47.20031261630716], [-1.56030822404804, 47.201686499673094]]}","47.200999558, -1.56027972186"
315,Grange aux loups I1,256,2021-10-13T17:54:00+00:00,120,2.0,16,56,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.518106804790883, 47.264341464269236], [-1.515245669871307, 47.26321328066363], [-1.515320399477815, 47.263240708471145]]}","47.2637634864, -1.51664108685"
